"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
	"New Mexico"	"35"	"2009"	"2009"	438	2036802	21.504299387	19.490369654	23.518229120	1.027515170	22.036177385	19.935584301	24.136770469	1.071731165
	"New Mexico"	"35"	"2010"	"2010"	478	2059179	23.213134944	21.132116549	25.294153338	1.061744079	23.818631179	21.640777472	25.996484886	1.111149850
	"New Mexico"	"35"	"2011"	"2011"	529	2082224	25.405527936	23.240535120	27.570520751	1.104588171	26.308007961	24.013717199	28.602298722	1.170556511
	"New Mexico"	"35"	"2012"	"2012"	492	2085538	23.591035023	21.506445670	25.675624376	1.063565996	24.660840907	22.429642393	26.892039422	1.138366589
	"New Mexico"	"35"	"2013"	"2013"	458	2085287	21.963403599	19.951889992	23.974917205	1.026282452	22.625616485	20.498016535	24.753216435	1.085510179
	"New Mexico"	"35"	"2014"	"2014"	547	2085572	26.227816637	24.029832535	28.425800740	1.121420460	27.289196421	24.943280020	29.635112822	1.196896123
	"New Mexico"	"35"	"2015"	"2015"	501	2085109	24.027520863	21.923518751	26.131522976	1.073470465	25.310652383	23.036480159	27.584824608	1.160291951
	"New Mexico"	"35"	"2016"	"2016"	500	2081015	24.026736953	21.920700602	26.132773303	1.074508342	25.187656761	22.918739070	27.456574452	1.157611067
	"New Mexico"	"35"	"2017"	"2017"	493	2088070	23.610319577	21.526143161	25.694495993	1.063355314	24.836656110	22.587655275	27.085656944	1.147449405
	"New Mexico"	"35"	"2018"	"2018"	537	2095428	25.627222696	23.459665973	27.794779419	1.105896287	26.681441799	24.355041327	29.007842271	1.186939016
	"New Mexico"	"35"	"2019"	"2019"	599	2096829	28.566945612	26.279206652	30.854684571	1.167213755	30.153340507	27.671179683	32.635501330	1.266408584
	"New Mexico"	"35"	"2020 "	"2020"	784	2106319	37.221332571	34.615839291	39.826825851	1.329333306	39.040145121	36.235073050	41.845217191	1.431159220
"Total"	"New Mexico"	"35"			9881	43978024	22.468039946	22.025022521	22.911057372	0.226029299	23.324350526	22.858289326	23.790411726	0.237786327
	"New York"	"36"	"1999"	"1999"	959	18882725	5.078716128	4.757275545	5.400156711	0.164000297	5.038248119	4.719075950	5.357420289	0.162842944
	"New York"	"36"	"2000"	"2000"	767	18976457	4.041850383	3.755802576	4.327898190	0.145942759	3.986093618	3.703506883	4.268680354	0.144176906
	"New York"	"36"	"2001"	"2001"	1079	19082838	5.654295236	5.316911743	5.991678729	0.172134435	5.579763557	5.246385608	5.913141506	0.170090790
	"New York"	"36"	"2002"	"2002"	923	19137800	4.822915905	4.511769412	5.134062398	0.158748211	4.785037732	4.475936856	5.094138608	0.157704528
	"New York"	"36"	"2003"	"2003"	964	19175939	5.027133221	4.709783626	5.344482817	0.161913059	4.969506523	4.655397343	5.283615704	0.160259786
	"New York"	"36"	"2004"	"2004"	831	19171567	4.334543963	4.039831181	4.629256745	0.150363664	4.256751994	3.966681565	4.546822423	0.147995117
	"New York"	"36"	"2005"	"2005"	944	19132610	4.933984438	4.619232908	5.248735968	0.160587515	4.792208259	4.485332260	5.099084258	0.156569387
	"New York"	"36"	"2006"	"2006"	1680	19104631	8.793679396	8.373173531	9.214185262	0.214543809	8.573686426	8.161864560	8.985508293	0.210113197
	"New York"	"36"	"2007"	"2007"	1708	19132335	8.927295074	8.503913427	9.350676721	0.216011044	8.644917462	8.232335107	9.057499818	0.210501202
	"New York"	"36"	"2008"	"2008"	1691	19212436	8.801590803	8.382077786	9.221103820	0.214037254	8.536889111	8.126908716	8.946869505	0.209173671
	"New York"	"36"	"2009"	"2009"	1592	19307066	8.245685802	7.840633298	8.650738307	0.206659441	7.991311160	7.594569826	8.388052494	0.202419048
	"New York"	"36"	"2010"	"2010"	1557	19378102	8.034842628	7.635735816	8.433949440	0.203625924	7.795331813	7.403419015	8.187244611	0.199955509
	"New York"	"36"	"2011"	"2011"	1948	19465197	10.007604855	9.563186749	10.452022961	0.226743932	9.673923574	9.238422087	10.109425062	0.222194636
	"New York"	"36"	"2012"	"2012"	2106	19570261	10.761225923	10.301616804	11.220835043	0.234494449	10.416673380	9.965134860	10.868211900	0.230376796
	"New York"	"36"	"2013"	"2013"	2309	19651127	11.749962229	11.270691864	12.229232593	0.244525696	11.310201272	10.841418763	11.778983781	0.239174750
	"New York"	"36"	"2014"	"2014"	2300	19746227	11.647794791	11.171763103	12.123826480	0.242873311	11.304702231	10.834654812	11.774749650	0.239820112
	"New York"	"36"	"2015"	"2015"	2754	19795791	13.912048273	13.392453015	14.431643532	0.265099622	13.582314464	13.065420020	14.099208909	0.263721655
	"New York"	"36"	"2016"	"2016"	3638	19745289	18.424648026	17.825927808	19.023368244	0.305469499	18.042460897	17.444122330	18.640799464	0.305274779
	"New York"	"36"	"2017"	"2017"	3921	19849399	19.753746700	19.135435475	20.372057925	0.315464911	19.448023792	18.825666583	20.070381001	0.317529188
	"New York"	"36"	"2018"	"2018"	3697	19542209	18.918025081	18.308197387	19.527852775	0.311136578	18.414515733	17.806371986	19.022659479	0.310277422
	"New York"	"36"	"2019"	"2019"	3617	19453561	18.592996933	17.987054711	19.198939154	0.309154194	18.228367369	17.618378762	18.838355976	0.311218677
	"New York"	"36"	"2020 "	"2020"	4965	19336776	25.676462302	24.962242920	26.390681683	0.364397644	25.410750822	24.684689088	26.136812556	0.370439660
"Total"	"New York"	"36"			45950	425850343	10.790175646	10.691515483	10.888835809	0.050336818	10.534352572	10.437215589	10.631489555	0.049559685
	"North Carolina"	"37"	"1999"	"1999"	366	7949361	4.604143654	4.132445263	5.075842044	0.240662444	4.583597879	4.113199673	5.053996084	0.239999084
	"North Carolina"	"37"	"2000"	"2000"	491	8049313	6.099899457	5.560341624	6.639457291	0.275284609	6.015005333	5.482239335	6.547771331	0.271819387
	"North Carolina"	"37"	"2001"	"2001"	551	8210122	6.711227921	6.150848394	7.271607448	0.285907922	6.639816877	6.084794187	7.194839567	0.283174842
	"North Carolina"	"37"	"2002"	"2002"	647	8326201	7.770650745	7.171878969	8.369422520	0.305495804	7.726129508	7.130004002	8.322255014	0.304145666
	"North Carolina"	"37"	"2003"	"2003"	762	8422501	9.047193939	8.404813237	9.689574641	0.327745256	9.016453554	8.375067791	9.657839317	0.327237634
	"North Carolina"	"37"	"2004"	"2004"	854	8553152	9.984623213	9.314956338	10.654290087	0.341666773	9.924036403	9.256013643	10.592059164	0.340827939
	"North Carolina"	"37"	"2005"	"2005"	1000	8705407	11.487113698	10.775135015	12.199092382	0.363254430	11.413311914	10.703898529	12.122725299	0.361945605
	"North Carolina"	"37"	"2006"	"2006"	1059	8917270	11.875831953	11.160558454	12.591105452	0.364935459	11.847836682	11.131927856	12.563745508	0.365259605
	"North Carolina"	"37"	"2007"	"2007"	1084	9118037	11.888523813	11.180790950	12.596256676	0.361088195	11.864328860	11.154778095	12.573879625	0.362015696
	"North Carolina"	"37"	"2008"	"2008"	1196	9309449	12.847162061	12.119050907	13.575273215	0.371485283	12.782102486	12.053251890	13.510953081	0.371862549
	"North Carolina"	"37"	"2009"	"2009"	1191	9449566	12.603753442	11.887939605	13.319567279	0.365211142	12.598736065	11.877788937	13.319683193	0.367830168
	"North Carolina"	"37"	"2010"	"2010"	1093	9535483	11.462450303	10.782897112	12.142003494	0.346710812	11.401814445	10.719884222	12.083744668	0.347923583
	"North Carolina"	"37"	"2011"	"2011"	1264	9656401	13.089762946	12.368133384	13.811392508	0.368178348	13.049024288	12.321767254	13.776281321	0.371049507
	"North Carolina"	"37"	"2012"	"2012"	1298	9752073	13.309990604	12.585894061	14.034087147	0.369437012	13.324975001	12.591759529	14.058190474	0.374089527
	"North Carolina"	"37"	"2013"	"2013"	1259	9848060	12.784243800	12.078059187	13.490428413	0.360298272	12.886759495	12.165564253	13.607954737	0.367956756
	"North Carolina"	"37"	"2014"	"2014"	1358	9943964	13.656525708	12.930174918	14.382876497	0.370587137	13.804589097	13.059048780	14.550129413	0.380377713
	"North Carolina"	"37"	"2015"	"2015"	1567	10042802	15.603215119	14.830648980	16.375781257	0.394166397	15.792826285	14.998600321	16.587052249	0.405217329
	"North Carolina"	"37"	"2016"	"2016"	1956	10146788	19.277036240	18.422733283	20.131339198	0.435868856	19.694698789	18.807565526	20.581832052	0.452619012
	"North Carolina"	"37"	"2017"	"2017"	2414	10273419	23.497532808	22.560165715	24.434899900	0.478248517	24.122388832	23.143616113	25.101161551	0.499373836
	"North Carolina"	"37"	"2018"	"2018"	2259	10383620	21.755418630	20.858267930	22.652569331	0.457729949	22.375428644	21.434985806	23.315871483	0.479817775
	"North Carolina"	"37"	"2019"	"2019"	2266	10488084	21.605471505	20.715881556	22.495061453	0.453872423	22.273606346	21.338705708	23.208506985	0.476990122
	"North Carolina"	"37"	"2020 "	"2020"	3146	10600823	29.676941121	28.639900310	30.713981931	0.529102454	30.901415182	29.800386151	32.002444214	0.561749506
"Total"	"North Carolina"	"37"			29081	205681896	14.138823380	13.976319149	14.301327611	0.082910322	14.190356496	14.026036956	14.354676037	0.083836500
	"North Dakota"	"38"	"1999"	"1999"	12	644259	Unreliable	0.962426602	3.253598320	0.537687733	Unreliable	0.940682916	3.180091187	0.527295368
	"North Dakota"	"38"	"2000"	"2000"	14	642200	Unreliable	1.191831205	3.657679851	0.582631172	Unreliable	1.183998935	3.633642941	0.583375911
	"North Dakota"	"38"	"2001"	"2001"	14	639062	Unreliable	1.197683480	3.675640235	0.585492078	Unreliable	1.270711429	3.899759940	0.625292012
	"North Dakota"	"38"	"2002"	"2002"	17	638168	Unreliable	1.551813942	4.265130812	0.646084671	Unreliable	1.522818434	4.185437214	0.638849330
	"North Dakota"	"38"	"2003"	"2003"	22	638817	3.443865771	2.158236240	5.214047215	0.734234649	3.528888772	2.211519305	5.342772890	0.760547688
	"North Dakota"	"38"	"2004"	"2004"	17	644705	Unreliable	1.536079292	4.221884428	0.639533682	Unreliable	1.472664590	4.183976161	0.637252285
	"North Dakota"	"38"	"2005"	"2005"	12	646089	Unreliable	0.959700599	3.244382740	0.536164772	Unreliable	0.943829785	3.190729556	0.535777953
	"North Dakota"	"38"	"2006"	"2006"	14	649422	Unreliable	1.178577258	3.617004044	0.576151930	Unreliable	1.126969670	3.619336560	0.577093460
	"North Dakota"	"38"	"2007"	"2007"	32	652822	4.901795589	3.352828183	6.919864833	0.866523225	4.762329255	3.235764613	6.759745392	0.856267191
	"North Dakota"	"38"	"2008"	"2008"	46	657569	6.995463594	5.121588761	9.330969069	1.031424837	7.370348180	5.355294988	9.894323915	1.113848056
	"North Dakota"	"38"	"2009"	"2009"	27	664968	4.060345761	2.675808460	5.907600065	0.781413906	4.405432541	2.877760699	6.454971922	0.865311486
	"North Dakota"	"38"	"2010"	"2010"	23	672591	3.419611621	2.167726003	5.131093042	0.713038314	3.408933525	2.136344551	5.161159447	0.728293621
	"North Dakota"	"38"	"2011"	"2011"	16	683932	Unreliable	1.337185568	3.799067744	0.584853465	Unreliable	1.139176106	3.357037130	0.521979580
	"North Dakota"	"38"	"2012"	"2012"	21	699628	3.001595133	1.858047420	4.588268337	0.655001757	3.118430805	1.904831088	4.816166903	0.697021360
	"North Dakota"	"38"	"2013"	"2013"	20	723393	2.764748899	1.688791570	4.269933494	0.618216648	2.815364949	1.695046775	4.396530211	0.648767731
	"North Dakota"	"38"	"2014"	"2014"	43	739482	5.814881228	4.208229544	7.832586865	0.886761074	6.262780594	4.474193084	8.528153591	0.986784092
	"North Dakota"	"38"	"2015"	"2015"	61	756927	8.058901321	6.164414798	10.351981102	1.031836581	8.597104545	6.528125365	11.113734958	1.129156060
	"North Dakota"	"38"	"2016"	"2016"	77	757952	10.158954657	8.017243836	12.696966299	1.157720329	10.610168425	8.316674419	13.340695270	1.244915459
	"North Dakota"	"38"	"2017"	"2017"	68	755393	9.001936740	6.990363956	11.412115283	1.091645177	9.243670861	7.118735803	11.803982816	1.151636461
	"North Dakota"	"38"	"2018"	"2018"	70	760077	9.209593239	7.179338409	11.635768481	1.100756932	10.173840540	7.884624680	12.920370533	1.244839187
	"North Dakota"	"38"	"2019"	"2019"	82	762062	10.760279347	8.557972973	13.356304343	1.188274069	11.358859554	8.964184783	14.196643436	1.290448436
	"North Dakota"	"38"	"2020 "	"2020"	114	765309	14.895943991	12.161483352	17.630404631	1.395132979	15.551658945	12.643892800	18.459425089	1.483554155
"Total"	"North Dakota"	"38"			822	15194827	5.409735827	5.039910865	5.779560788	0.188686205	5.589234299	5.201426805	5.977041793	0.197860966
	"Ohio"	"39"	"1999"	"1999"	467	11335454	4.119817345	3.746158220	4.493476470	0.190642411	4.150378455	3.773725730	4.527031180	0.192169758
	"Ohio"	"39"	"2000"	"2000"	563	11353140	4.958980511	4.549348134	5.368612888	0.208996111	4.988185658	4.575965359	5.400405957	0.210316479
	"Ohio"	"39"	"2001"	"2001"	737	11387404	6.472063343	6.004796369	6.939330317	0.238401517	6.470546815	6.002906359	6.938187271	0.238592069
	"Ohio"	"39"	"2002"	"2002"	931	11407889	8.161019098	7.636784566	8.685253630	0.267466598	8.203222951	7.675208422	8.731237480	0.269395168
	"Ohio"	"39"	"2003"	"2003"	775	11434788	6.777563344	6.300387110	7.254739578	0.243457262	6.793606486	6.313860198	7.273352773	0.244768514
	"Ohio"	"39"	"2004"	"2004"	1136	11452251	9.919447277	9.342608591	10.496285964	0.294305452	9.942083428	9.361159260	10.523007595	0.296389881
	"Ohio"	"39"	"2005"	"2005"	1243	11463320	10.843281004	10.240469933	11.446092075	0.307556669	10.898244086	10.288523686	11.507964486	0.311081837
	"Ohio"	"39"	"2006"	"2006"	1515	11481213	13.195469852	12.531001021	13.859938682	0.339014710	13.231477526	12.559704038	13.903251014	0.342741575
	"Ohio"	"39"	"2007"	"2007"	1592	11500468	13.842914914	13.162909941	14.522919888	0.346941313	13.885825957	13.196754809	14.574897106	0.351566912
	"Ohio"	"39"	"2008"	"2008"	1733	11515391	15.049423854	14.340863801	15.757983906	0.361510231	15.138284356	14.416283366	15.860285346	0.368367852
	"Ohio"	"39"	"2009"	"2009"	1236	11528896	10.720887759	10.123195563	11.318579955	0.304944998	10.886662902	10.270415103	11.502910700	0.314412142
	"Ohio"	"39"	"2010"	"2010"	1835	11536504	15.906031845	15.178252233	16.633811456	0.371316128	16.088450532	15.339660796	16.837240267	0.382035579
	"Ohio"	"39"	"2011"	"2011"	2025	11544951	17.540135077	16.776164749	18.304105405	0.389780780	17.717817827	16.931015796	18.504619858	0.401429608
	"Ohio"	"39"	"2012"	"2012"	2125	11544225	18.407472134	17.624816428	19.190127840	0.399314136	18.896974592	18.077487164	19.716462019	0.418105830
	"Ohio"	"39"	"2013"	"2013"	2347	11570808	20.283803862	19.463170953	21.104436771	0.418690260	20.792585254	19.933465736	21.651704773	0.438326285
	"Ohio"	"39"	"2014"	"2014"	2744	11594163	23.667081444	22.781540343	24.552622545	0.451806684	24.636350925	23.693904427	25.578797422	0.480840050
	"Ohio"	"39"	"2015"	"2015"	3310	11613423	28.501502098	27.530523129	29.472481067	0.495397433	29.911825909	28.869635990	30.954015829	0.531729551
	"Ohio"	"39"	"2016"	"2016"	4329	11614373	37.272782612	36.162447446	38.383117778	0.566497534	39.122491937	37.929008682	40.315975192	0.608920028
	"Ohio"	"39"	"2017"	"2017"	5111	11658609	43.838849043	42.636965816	45.040732270	0.613205728	46.346909170	45.044834966	47.648983373	0.664323573
	"Ohio"	"39"	"2018"	"2018"	3980	11689442	34.047818536	32.990017892	35.105619179	0.539694206	35.931006816	34.785331479	37.076682153	0.584528233
	"Ohio"	"39"	"2019"	"2019"	4251	11689100	36.367213900	35.273961222	37.460466578	0.557781978	38.276142763	37.094667410	39.457618116	0.602793548
	"Ohio"	"39"	"2020 "	"2020"	5204	11693217	44.504433639	43.295254333	45.713612945	0.616928217	47.152939563	45.839780650	48.466098476	0.669979037
"Total"	"Ohio"	"39"			49189	253609029	19.395602828	19.224197089	19.567008566	0.087451907	19.793364148	19.616445654	19.970282643	0.090264538
	"Oklahoma"	"40"	"1999"	"1999"	178	3437147	5.178713625	4.417918071	5.939509179	0.388160997	5.362543051	4.574293710	6.150792391	0.402168031
	"Oklahoma"	"40"	"2000"	"2000"	237	3450654	6.868263234	5.993825621	7.742700846	0.446141639	7.102406964	6.197394026	8.007419902	0.461741295
	"Oklahoma"	"40"	"2001"	"2001"	269	3467100	7.758645554	6.831461736	8.685829372	0.473052968	7.960905569	7.007633571	8.914177567	0.486363264
	"Oklahoma"	"40"	"2002"	"2002"	240	3489080	6.878604102	6.008340610	7.748867593	0.444011985	7.068990607	6.171919469	7.966061745	0.457689356
	"Oklahoma"	"40"	"2003"	"2003"	400	3504892	11.412619847	10.294183102	12.531056592	0.570630992	11.780554163	10.620949499	12.940158828	0.591635033
	"Oklahoma"	"40"	"2004"	"2004"	476	3525233	13.502653584	12.289623083	14.715684084	0.618893112	13.930204510	12.670814705	15.189594315	0.642545819
	"Oklahoma"	"40"	"2005"	"2005"	478	3548597	13.470112272	12.262539427	14.677685118	0.616108595	13.839965754	12.589742858	15.090188650	0.637868824
	"Oklahoma"	"40"	"2006"	"2006"	563	3594090	15.664604949	14.370643550	16.958566347	0.660184387	16.233489577	14.880384494	17.586594660	0.690359736
	"Oklahoma"	"40"	"2007"	"2007"	666	3634349	18.325152593	16.933385523	19.716919662	0.710085240	18.831620387	17.386040312	20.277200463	0.737540855
	"Oklahoma"	"40"	"2008"	"2008"	564	3668976	15.372136531	14.103460448	16.640812613	0.647283715	15.631016839	14.325844070	16.936189607	0.665904474
	"Oklahoma"	"40"	"2009"	"2009"	756	3717572	20.335853616	18.886222239	21.785484993	0.739607845	20.633605061	19.141014525	22.126195598	0.761525784
	"Oklahoma"	"40"	"2010"	"2010"	717	3751351	19.113114182	17.714081217	20.512147147	0.713792329	19.439868814	17.992564831	20.887172798	0.738420400
	"Oklahoma"	"40"	"2011"	"2011"	703	3791508	18.541435228	17.170800419	19.912070038	0.699303474	18.923032372	17.501063121	20.345001622	0.725494516
	"Oklahoma"	"40"	"2012"	"2012"	771	3814820	20.210652141	18.784029180	21.637275102	0.727868858	20.591908451	19.111757907	22.072058995	0.755178849
	"Oklahoma"	"40"	"2013"	"2013"	790	3850568	20.516453676	19.085766055	21.947141298	0.729942664	20.636463512	19.167858195	22.105068829	0.749288427
	"Oklahoma"	"40"	"2014"	"2014"	777	3878051	20.035837590	18.627025517	21.444649662	0.718781670	20.346579096	18.885964760	21.807193433	0.745211396
	"Oklahoma"	"40"	"2015"	"2015"	725	3911338	18.535856528	17.186583846	19.885129209	0.688404429	19.004731708	17.590659977	20.418803438	0.721465168
	"Oklahoma"	"40"	"2016"	"2016"	813	3923561	20.720972606	19.296608782	22.145336431	0.726716237	21.530387877	20.016892289	23.043883463	0.772191626
	"Oklahoma"	"40"	"2017"	"2017"	775	3930864	19.715767322	18.327673235	21.103861409	0.708211269	20.079527200	18.632819504	21.526234895	0.738116171
	"Oklahoma"	"40"	"2018"	"2018"	716	3943079	18.158398551	16.828320569	19.488476533	0.678611215	18.379887471	17.000571226	19.759203715	0.703732778
	"Oklahoma"	"40"	"2019"	"2019"	645	3956971	16.300346907	15.042368863	17.558324951	0.641825533	16.663763879	15.346183041	17.981344717	0.672235122
	"Oklahoma"	"40"	"2020 "	"2020"	762	3980783	19.141962775	17.782820087	20.501105463	0.693440147	19.421692499	18.010237371	20.833147627	0.720130168
"Total"	"Oklahoma"	"40"			13021	81770584	15.923819255	15.650304260	16.197334250	0.139548467	16.311380145	16.028015999	16.594744291	0.144573544
	"Oregon"	"41"	"1999"	"1999"	210	3393941	6.187497072	5.350620461	7.024373683	0.426977863	6.130300307	5.300383860	6.960216755	0.423426759
	"Oregon"	"41"	"2000"	"2000"	208	3421399	6.079384486	5.253186723	6.905582249	0.421529471	6.015063047	5.195971091	6.834155002	0.417904059
	"Oregon"	"41"	"2001"	"2001"	241	3467937	6.949376531	6.071985091	7.826767972	0.447648694	6.873866245	6.003003818	7.744728673	0.444317565
	"Oregon"	"41"	"2002"	"2002"	318	3513424	9.050999822	8.056192284	10.045807361	0.507554867	8.926878789	7.941070827	9.912686750	0.502963246
	"Oregon"	"41"	"2003"	"2003"	355	3547376	10.007397017	8.966367546	11.048426488	0.531137485	9.788492515	8.763749017	10.813236014	0.522828315
	"Oregon"	"41"	"2004"	"2004"	365	3569463	10.225627776	9.176569489	11.274686064	0.535233820	10.023421472	8.986603186	11.060239759	0.528988922
	"Oregon"	"41"	"2005"	"2005"	386	3613202	10.683045122	9.617289869	11.748800374	0.543752680	10.413448806	9.365000979	11.461896632	0.534922360
	"Oregon"	"41"	"2006"	"2006"	485	3670883	13.212080036	12.036217922	14.387942151	0.599929650	12.863382207	11.706761954	14.020002460	0.590112374
	"Oregon"	"41"	"2007"	"2007"	502	3722417	13.485861471	12.306130701	14.665592241	0.601903454	13.158175557	11.992885520	14.323465594	0.594535733
	"Oregon"	"41"	"2008"	"2008"	452	3768748	11.993372865	10.887696084	13.099049647	0.564120807	11.824869161	10.719134666	12.930603655	0.564150252
	"Oregon"	"41"	"2009"	"2009"	501	3808600	13.154439952	12.002553763	14.306326141	0.587697035	12.896757757	11.749247041	14.044268473	0.585464651
	"Oregon"	"41"	"2010"	"2010"	503	3831074	13.129477530	11.982065172	14.276889888	0.585414468	12.911746981	11.763730639	14.059763323	0.585722623
	"Oregon"	"41"	"2011"	"2011"	532	3871859	13.740169774	12.572574431	14.907765117	0.595711910	13.549361974	12.374929195	14.723794753	0.599200397
	"Oregon"	"41"	"2012"	"2012"	490	3899353	12.566187262	11.453529611	13.678844913	0.567682475	12.465591549	11.341215548	13.589967550	0.573661225
	"Oregon"	"41"	"2013"	"2013"	455	3930065	11.577416659	10.513611636	12.641221681	0.542757664	11.321126423	10.256561620	12.385691226	0.543145308
	"Oregon"	"41"	"2014"	"2014"	522	3970239	13.147823091	12.019912508	14.275733674	0.575464583	12.848311865	11.721632513	13.974991216	0.574836404
	"Oregon"	"41"	"2015"	"2015"	505	4028977	12.534199128	11.440980629	13.627417627	0.557764541	12.047521521	10.970049789	13.124993252	0.549730475
	"Oregon"	"41"	"2016"	"2016"	506	4093465	12.361165907	11.284105036	13.438226778	0.549520852	11.938560662	10.872744800	13.004376522	0.543783603
	"Oregon"	"41"	"2017"	"2017"	530	4142776	12.793354022	11.704166757	13.882541286	0.555707788	12.367238078	11.288613116	13.445863039	0.550318858
	"Oregon"	"41"	"2018"	"2018"	547	4190713	13.052671467	11.958811281	14.146531652	0.558091932	12.573260580	11.493059496	13.653461665	0.551123002
	"Oregon"	"41"	"2019"	"2019"	615	4217737	14.581279013	13.428850132	15.733707894	0.587973919	13.968354207	12.835727785	15.100980628	0.577870623
	"Oregon"	"41"	"2020 "	"2020"	803	4241507	18.931950366	17.622486086	20.241414645	0.668094020	18.672878764	17.352858744	19.992898784	0.673479602
"Total"	"Oregon"	"41"			10031	83915155	11.953740656	11.719809652	12.187671661	0.119352553	11.745714869	11.513080254	11.978349483	0.118691130
	"Pennsylvania"	"42"	"1999"	"1999"	990	12263805	8.072535400	7.569673847	8.575396953	0.256562017	8.146322957	7.637451529	8.655194385	0.259628280
	"Pennsylvania"	"42"	"2000"	"2000"	1147	12281054	9.339589257	8.799081240	9.880097273	0.275769396	9.464692935	8.915593409	10.013792461	0.280152819
	"Pennsylvania"	"42"	"2001"	"2001"	958	12298970	7.789270158	7.296016763	8.282523554	0.251659896	7.897566326	7.396084152	8.399048501	0.255858252
	"Pennsylvania"	"42"	"2002"	"2002"	1097	12331031	8.896255309	8.369801836	9.422708783	0.268598711	9.100389577	8.559922535	9.640856619	0.275748491
	"Pennsylvania"	"42"	"2003"	"2003"	1381	12374658	11.159904379	10.571305127	11.748503630	0.300305741	11.371930027	10.769360321	11.974499732	0.307433523
	"Pennsylvania"	"42"	"2004"	"2004"	1544	12410722	12.440855576	11.820297158	13.061413995	0.316611438	12.727672347	12.088978451	13.366366243	0.325864233
	"Pennsylvania"	"42"	"2005"	"2005"	1613	12449990	12.955833699	12.323561259	13.588106140	0.322587980	13.182020812	12.533412605	13.830629019	0.330922555
	"Pennsylvania"	"42"	"2006"	"2006"	1638	12510809	13.092678499	12.458622485	13.726734513	0.323497966	13.496006176	12.836161579	14.155850773	0.336655407
	"Pennsylvania"	"42"	"2007"	"2007"	1733	12563937	13.793447070	13.144021173	14.442872967	0.331339743	13.855189780	13.194440941	14.515938619	0.337116755
	"Pennsylvania"	"42"	"2008"	"2008"	1850	12612285	14.668238150	13.999820115	15.336656186	0.341029610	14.906105872	14.217390002	15.594821743	0.351385648
	"Pennsylvania"	"42"	"2009"	"2009"	1909	12666858	15.070824983	14.394757367	15.746892599	0.344932457	15.245806705	14.550142852	15.941470557	0.354930537
	"Pennsylvania"	"42"	"2010"	"2010"	1916	12702379	15.083788635	14.408376659	15.759200611	0.344597947	15.327786622	14.628310046	16.027263198	0.356875804
	"Pennsylvania"	"42"	"2011"	"2011"	2289	12742886	17.962963806	17.227076740	18.698850872	0.375452585	18.320820999	17.554939443	19.086702556	0.390755896
	"Pennsylvania"	"42"	"2012"	"2012"	2365	12763536	18.529347980	17.782554296	19.276141664	0.381017186	18.953307765	18.172564546	19.734050984	0.398338377
	"Pennsylvania"	"42"	"2013"	"2013"	2426	12773801	18.991997762	18.236242249	19.747753274	0.385589547	19.393170842	18.602639592	20.183702093	0.403332270
	"Pennsylvania"	"42"	"2014"	"2014"	2732	12787209	21.365100078	20.563937500	22.166262656	0.408756417	21.902093044	21.059720312	22.744465776	0.429782006
	"Pennsylvania"	"42"	"2015"	"2015"	3264	12802503	25.495014530	24.620360583	26.369668476	0.446252014	26.327321168	25.400591879	27.254050457	0.472821066
	"Pennsylvania"	"42"	"2016"	"2016"	4627	12784227	36.193036935	35.150164118	37.235909753	0.532077968	37.850879980	36.731471904	38.970288056	0.571126570
	"Pennsylvania"	"42"	"2017"	"2017"	5388	12805537	42.075549038	40.952051643	43.199046432	0.573212956	44.287062509	43.071504702	45.502620315	0.620182554
	"Pennsylvania"	"42"	"2018"	"2018"	4415	12807060	34.473173390	33.456288063	35.490058718	0.518819045	36.132539900	35.035864071	37.229215729	0.559528484
	"Pennsylvania"	"42"	"2019"	"2019"	4377	12801989	34.189999695	33.177098939	35.202900450	0.516786100	35.643195802	34.555162549	36.731229055	0.555119007
	"Pennsylvania"	"42"	"2020 "	"2020"	5168	12783254	40.427891052	39.325651716	41.530130387	0.562367008	42.439888252	41.248767762	43.631008742	0.607714536
"Total"	"Pennsylvania"	"42"			54827	277318500	19.770408393	19.604917359	19.935899428	0.084434201	20.281239914	20.109253145	20.453226683	0.087748352
	"Rhode Island"	"44"	"1999"	"1999"	58	1040402	5.574768215	4.233144496	7.206670114	0.732002928	5.491884209	4.159498181	7.115395019	0.727589478
	"Rhode Island"	"44"	"2000"	"2000"	74	1048319	7.058920042	5.542805196	8.861838811	0.820582787	6.995739557	5.483540494	8.796093131	0.818851998
	"Rhode Island"	"44"	"2001"	"2001"	110	1057142	10.405413842	8.460863969	12.349963716	0.992117282	10.202699243	8.276284548	12.129113938	0.982864640
	"Rhode Island"	"44"	"2002"	"2002"	99	1065995	9.287097969	7.548088875	11.306670294	0.933388465	9.345513669	7.595566235	11.377789072	0.940215321
	"Rhode Island"	"44"	"2003"	"2003"	146	1071342	13.627767790	11.417197299	15.838338281	1.127842087	13.731060760	11.499865975	15.962255544	1.138364686
